FLT_ID,EQ_ID,model,fname,eq_name,eq_date,magnitude,style,sof,region,rup_srl_narrow,rup_srl_wide,dip,seis_depth,lef,wef,stress_drop,stress_drop_asperity
3,52,Original,M6.6_001,sim_52,01/10/2022,6.399436,Strike-Slip,0,generic,14,18.4,90,12,13.0713660428934,13.5440627551332,6.675702,4.57889052251096
3,53,Original,M6.6_002,sim_53,01/10/2022,6.838409,Strike-Slip,0,generic,31.35,35.55,90,12,24.3253059519124,12.1612977361136,5.802991,4.34185109214475
3,54,Original,M6.6_003,sim_54,01/10/2022,6.520946,Strike-Slip,0,generic,17.15,21.5,90,12,14.5992798547113,11.4651275191126,5.621831,4.49648473058901
3,55,Original,M6.6_004,sim_55,01/10/2022,6.678999,Strike-Slip,0,generic,26.5,32.15,90,12,23.7347322832487,10.9752038472729,4.696493,3.77321518144328
3,56,Original,M6.6_005,sim_56,01/10/2022,6.347539,Strike-Slip,0,generic,13.8,18.2,90,12,12.7292258329903,11.6349013723792,4.334697,3.33145200728422
3,57,Original,M6.7_001,sim_57,01/10/2022,6.443411,Strike-Slip,0,generic,15.7,20.85,90,13,14.5910062893609,13.7617004675085,5.312053,3.98865198240638
3,58,Original,M6.7_002,sim_58,01/10/2022,6.926562,Strike-Slip,0,generic,34.55,40.55,90,13,26.9602708562733,14.6984592105198,6.257489,4.74491657432862
3,59,Original,M6.7_004,sim_59,01/10/2022,6.884262,Strike-Slip,0,generic,40.7,44.55,90,13,34.4831417570266,11.6459670929345,4.75723,3.88875168653786
3,60,Original,M6.7_005,sim_60,01/10/2022,6.772172,Strike-Slip,0,generic,24.2,29.55,90,13,19.7666023186502,15.1350519320653,6.318035,4.56985576368215
3,61,Original,M6.8_001,sim_61,01/10/2022,7.090927,Strike-Slip,0,generic,46.45,52.95,90,15,34.9802225096358,14.3554107058705,6.245606,4.97955009791929
3,62,Original,M6.8_002,sim_62,01/10/2022,6.73062,Strike-Slip,0,generic,33.3,38.4,90,15,26.0973131260811,11.7698337553734,4.829972,3.95361682650719
3,63,Original,M6.8_003,sim_63,01/10/2022,7.010539,Strike-Slip,0,generic,40,45.55,90,15,27.6633238109034,15.3237267530666,6.473742,5.03505272100516
3,64,Original,M6.8_004,sim_64,01/10/2022,6.698352,Strike-Slip,0,generic,34,38.65,90,15,26.5490844407237,11.3290296555429,4.966834,3.85509009998384
3,65,Original,M6.8_005,sim_65,01/10/2022,6.691459,Strike-Slip,0,generic,24.9,29,90,15,19.9644064873114,13.9492367389531,4.75881,4.05502383578197
3,66,Original,M6.9_001,sim_66,01/10/2022,6.89832,Strike-Slip,0,generic,39.1,44.2,90,16,29.5727020509633,12.38537589174,5.482636,4.40171044307113
3,67,Original,M6.9_002,sim_67,01/10/2022,7.047628,Strike-Slip,0,generic,46.8,50.4,90,16,29.8550343835738,17.5129471714648,7.21556,5.01285554292855
3,68,Original,M6.9_003,sim_68,01/10/2022,6.948779,Strike-Slip,0,generic,36.25,40.35,90,16,35.2081247102755,16.337992499789,5.764664,4.60700449698567
3,69,Original,M6.9_004,sim_69,01/10/2022,6.965603,Strike-Slip,0,generic,44.75,49.1,90,16,29.8077902051087,15.2399692503713,6.461105,4.9420327368672
3,70,Original,M6.9_005,sim_70,01/10/2022,7.141402,Strike-Slip,0,generic,52.5,56.1,90,16,36.5580652352565,17.3171976572027,6.384017,4.93898498386087
3,71,Original,M7.0_001,sim_71,01/10/2022,7.22961,Strike-Slip,0,generic,56.25,61.75,90,18,39.0835901124731,18.4451168881397,6.900581,5.27443822771758
3,72,Original,M7.0_002,sim_72,01/10/2022,7.401014,Strike-Slip,0,generic,65.1,70.7,90,18,44.3484816683803,18.5502971236981,9.049004,6.85110597844915
3,73,Original,M7.0_003,sim_73,01/10/2022,7.194426,Strike-Slip,0,generic,50.8,56.35,90,18,36.6912047929186,19.2195802555769,6.322692,5.02460174750895
3,74,Original,M7.0_004,sim_74,01/10/2022,6.584964,Strike-Slip,0,generic,17.65,23.1,90,18,16.6757982439082,17.8501514963681,6.043554,4.90218032099735
3,75,Original,M7.0_005,sim_75,01/10/2022,7.305689,Strike-Slip,0,generic,66.85,70.55,90,18,47.8255761001815,18.373232854083,7.039831,5.23772880905966
3,76,Original,M7.1_001,sim_76,01/10/2022,7.554213,Strike-Slip,0,generic,92.7,100.2,90,19,69.0289006693366,19.790173365425,8.415663,6.41012023415249
3,77,Original,M7.1_002,sim_77,01/10/2022,6.560465,Strike-Slip,0,generic,9.45,15.15,90,19,14.1534614829428,17.7010427064498,8.12211,6.09468462749812
3,78,Original,M7.1_003,sim_78,01/10/2022,7.394552,Strike-Slip,0,generic,80.75,86.25,90,19,60.2032076474193,18.7980130580791,6.295086,5.1496079188428
3,79,Original,M7.1_004,sim_79,01/10/2022,7.437067,Strike-Slip,0,generic,97.4,101.6,90,19,62.1375708086372,19.0718358487916,7.035187,5.16768267006869
3,80,Original,M7.1_005,sim_80,01/10/2022,7.155529,Strike-Slip,0,generic,63.1,68,90,19,51.9142126402412,16.0880551106337,4.577906,4.01631881844004
3,81,Original,M7.2_001,sim_81,01/10/2022,7.47979,Strike-Slip,0,generic,84.55,96.35,90,19,51.8735702490881,20.8919491110414,9.014327,6.88671604726497
3,82,Original,M7.2_002,sim_82,01/10/2022,7.470254,Strike-Slip,0,generic,102.05,106.95,90,19,83.5346302336065,19.1157113304932,5.574597,4.59016534159041
3,83,Original,M7.2_003,sim_83,01/10/2022,7.310896,Strike-Slip,0,generic,90.05,94.5,90,19,56.0379076727863,18.8145716781667,6.282874,4.79816720209883
3,84,Original,M7.2_004,sim_84,01/10/2022,7.533869,Strike-Slip,0,generic,79.75,87.4,90,19,57.2043816985761,20.4221574494636,9.490632,7.51423980965934
3,85,Original,M7.2_005,sim_85,01/10/2022,7.076163,Strike-Slip,0,generic,36.35,42.1,90,19,25.2470426504516,18.6039542124608,8.240004,6.36459927797685
3,86,Original,M7.3_001,sim_86,01/10/2022,7.446191,Strike-Slip,0,generic,85.25,90.35,90,19,48.0091171693826,20.091838048447,9.235719,6.83732757190417
3,87,Original,M7.3_002,sim_87,01/10/2022,7.670137,Strike-Slip,0,generic,143.95,147.55,90,19,89.4744438202062,19.4854331047576,8.548492,6.2615505786857
3,88,Original,M7.3_003,sim_88,01/10/2022,7.753514,Strike-Slip,0,generic,137,140.3,90,19,103.463115422742,19.3111063399454,9.183191,7.2348035498456
3,89,Original,M7.3_004,sim_89,01/10/2022,7.616247,Strike-Slip,0,generic,95.15,99.3,90,19,58.4128731915334,19.3567911655838,11.522098,8.52870235020017
3,90,Original,M7.3_005,sim_90,01/10/2022,7.674043,Strike-Slip,0,generic,129.85,134.1,90,19,87.9953845905518,19.4912540994799,8.761212,6.59640919160188
3,91,Original,M7.4_001,sim_91,01/10/2022,7.807396,Strike-Slip,0,generic,176.3,180.65,90,19,114.869188361475,20.5824950908769,10.337575,7.92839832506768
3,92,Original,M7.4_002,sim_92,01/10/2022,7.606042,Strike-Slip,0,generic,129.7,136.25,90,19,99.8971613920788,18.0969122709941,7.034032,5.60489218377303
3,93,Original,M7.4_003,sim_93,01/10/2022,7.652862,Strike-Slip,0,generic,175.55,180.2,90,19,119.285597709252,19.9805148449731,7.169923,5.38303769321453
3,94,Original,M7.4_004,sim_94,01/10/2022,7.654805,Strike-Slip,0,generic,113.25,118,90,19,84.8822333060576,19.8399755252627,9.092334,7.13601732597702
3,95,Original,M7.4_005,sim_95,01/10/2022,7.676491,Strike-Slip,0,generic,165.2,171.95,90,19,124.940058298464,20.1965710306726,7.116297,5.44119124928539
3,96,Original,M7.5_001,sim_96,01/10/2022,7.368844,Strike-Slip,0,generic,100.05,105.9,90,19,74.8360194349575,16.5930529731877,6.124784,4.75479500890587
3,97,Original,M7.5_002,sim_97,01/10/2022,7.304427,Strike-Slip,0,generic,138.2,142.75,90,19,48.4257512892488,19.355498677556,7.795428,5.95522810302292
3,98,Original,M7.5_003,sim_98,01/10/2022,7.929389,Strike-Slip,0,generic,268.95,271.65,90,19,121.857371722982,20.692857630294,12.755716,10.4546902649879
3,99,Original,M7.5_004,sim_99,01/10/2022,7.74294,Strike-Slip,0,generic,219.35,222.75,90,19,141.509464912298,18.2440760647061,8.082476,5.79446219175684
3,100,Original,M7.5_005,sim_100,01/10/2022,7.611789,Strike-Slip,0,generic,189.7,201.7,90,19,101.18583843886,18.8802868884074,7.067054,5.53710652282029
