FLT_ID,EQ_ID,model,eq_name,eq_date,magnitude,style,sof,region,rup_srl_narrow,rup_srl_wide,lef,wef,dip,seis_depth
3,1,SimSet4,sim_1,2022-05-09,7.460794,Strike-Slip,0,generic,144.1,153.45,93.3332815492148,22.6457758398839,90,19
3,2,SimSet4,sim_2,2022-05-09,7.276492,Strike-Slip,0,generic,88.05,108.25,90.3575732362991,16.8116081798805,90,19
3,3,SimSet4,sim_3,2022-05-09,7.251636,Strike-Slip,0,generic,55,74,55.1115624261192,20.1582055772637,90,19
3,4,SimSet4,sim_4,2022-05-09,6.889819,Strike-Slip,0,generic,23.1,37.45,27.5468791472369,16.5245393912859,90,18
3,5,SimSet4,sim_5,2022-05-09,7.233153,Strike-Slip,0,generic,53.65,62.75,51.8274756253517,19.9077999029488,90,19
3,6,SimSet4,sim_6,2022-05-09,6.047029,Strike-Slip,0,generic,nan,3.7,9.73112301931013,6.75123242087144,90,9
3,7,SimSet4,sim_7,2022-05-09,6.719307,Strike-Slip,0,generic,13.7,27.7,21.4885593093279,13.6948044759719,90,13
3,8,SimSet4,sim_8,2022-05-09,7.671365,Strike-Slip,0,generic,127.6,135.95,106.748503900004,22.5097682741131,90,19
3,9,SimSet4,sim_9,2022-05-09,6.260532,Strike-Slip,0,generic,nan,14.5,12.8394829144889,10.0836248555133,90,15
3,10,SimSet4,sim_10,2022-05-09,6.641365,Strike-Slip,0,generic,13.2,25,20.457222576442,11.9483951150101,90,15
3,11,SimSet4,sim_11,2022-05-09,7.680624,Strike-Slip,0,generic,153.2,164.85,142.413350175162,22.4937159669548,90,19
3,12,SimSet4,sim_12,2022-05-09,6.204313,Strike-Slip,0,generic,nan,15.5,11.4335245603115,8.53894289534051,90,11
3,13,SimSet4,sim_13,2022-05-09,7.263292,Strike-Slip,0,generic,59.2,76.4,63.2452919778255,19.0799319857938,90,19
3,14,SimSet4,sim_14,2022-05-09,6.179115,Strike-Slip,0,generic,nan,7.55,9.39924475498154,10.5576649108066,90,16
3,15,SimSet4,sim_15,2022-05-09,7.516811,Strike-Slip,0,generic,123.3,134.7,124.453839958815,22.0656483670029,90,19
3,16,SimSet4,sim_16,2022-05-09,6.757319,Strike-Slip,0,generic,19.2,29.55,22.5422189896737,13.8924800369047,90,18
3,17,SimSet4,sim_17,2022-05-09,5.754775,Strike-Slip,0,generic,nan,2.75,6.21954988456104,5.89935869301694,90,8
3,18,SimSet4,sim_18,2022-05-09,7.437797,Strike-Slip,0,generic,91.65,103.05,95.0568244309862,20.7683573280306,90,19
3,19,SimSet4,sim_19,2022-05-09,6.404382,Strike-Slip,0,generic,nan,14.8,13.8173868238161,11.8518559039676,90,13
3,20,SimSet4,sim_20,2022-05-09,5.588032,Strike-Slip,0,generic,nan,3.45,5.67792530142326,5.03723915923526,90,8
3,21,SimSet4,sim_21,2022-05-09,6.901659,Strike-Slip,0,generic,27.3,42.35,33.9549588566686,14.1434226581668,90,16
3,22,SimSet4,sim_22,2022-05-09,6.519388,Strike-Slip,0,generic,nan,7.65,18.022187370818,12.3195429143032,90,16
3,23,SimSet4,sim_23,2022-05-09,5.915298,Strike-Slip,0,generic,nan,10.25,9.38022765046032,6.38531792746175,90,9
3,24,SimSet4,sim_24,2022-05-09,7.811686,Strike-Slip,0,generic,169.05,180.35,140.841920853252,23.0461123202374,90,19
3,25,SimSet4,sim_25,2022-05-09,6.652929,Strike-Slip,0,generic,13.7,27.95,20.6255931004734,12.7164869124813,90,15
3,26,SimSet4,sim_26,2022-05-09,7.819307,Strike-Slip,0,generic,217.4,230,172.571146135037,21.7810503647266,90,19
3,27,SimSet4,sim_27,2022-05-09,7.518232,Strike-Slip,0,generic,128.1,145.6,121.713641193332,20.5201392447119,90,19
3,28,SimSet4,sim_28,2022-05-09,7.364137,Strike-Slip,0,generic,86.65,97.1,77.0639938789922,19.7312741789938,90,19
3,29,SimSet4,sim_29,2022-05-09,7.624368,Strike-Slip,0,generic,110.05,129.95,94.1037146717816,22.4965162328894,90,19
3,30,SimSet4,sim_30,2022-05-09,5.797262,Strike-Slip,0,generic,nan,7.55,6.67673285558936,5.89665002593316,90,8
3,31,SimSet4,sim_31,2022-05-09,7.044085,Strike-Slip,0,generic,30.65,70.15,38.763604203181,17.9587042255001,90,19
3,32,SimSet4,sim_32,2022-05-09,6.093667,Strike-Slip,0,generic,nan,7.35,9.76498070936365,9.31188577424005,90,13
3,33,SimSet4,sim_33,2022-05-09,6.200386,Strike-Slip,0,generic,nan,14,11.6313146101911,9.61980020727961,90,12
3,34,SimSet4,sim_34,2022-05-09,6.273413,Strike-Slip,0,generic,nan,14.35,12.8541433837834,10.1957225291898,90,12
3,35,SimSet4,sim_35,2022-05-09,6.690332,Strike-Slip,0,generic,3.6,24.5,31.4583221167513,14.1407940161116,90,18
3,36,SimSet4,sim_36,2022-05-09,6.127071,Strike-Slip,0,generic,nan,10.4,8.98000431517161,8.38288613902683,90,13
3,37,SimSet4,sim_37,2022-05-09,6.870258,Strike-Slip,0,generic,31.1,43.65,34.8903309873171,14.3442232555114,90,15
3,38,SimSet4,sim_38,2022-05-09,7.372549,Strike-Slip,0,generic,83.75,96.8,75.1640435390595,18.1357680193265,90,19
3,39,SimSet4,sim_39,2022-05-09,6.539732,Strike-Slip,0,generic,nan,24.9,21.5783306265141,10.7226656895985,90,12
3,40,SimSet4,sim_40,2022-05-09,6.263419,Strike-Slip,0,generic,2.75,17.3,12.9202613515948,8.06319186810783,90,11
3,41,SimSet4,sim_41,2022-05-09,5.951769,Strike-Slip,0,generic,nan,10.3,8.89261136932492,7.78617027558193,90,10
3,42,SimSet4,sim_42,2022-05-09,6.130407,Strike-Slip,0,generic,nan,16.35,14.4817155493671,6.97930407051239,90,11
3,43,SimSet4,sim_43,2022-05-09,6.202863,Strike-Slip,0,generic,nan,13,13.1030682876882,8.00177282076765,90,10
3,44,SimSet4,sim_44,2022-05-09,5.940896,Strike-Slip,0,generic,nan,9.05,7.97885182106608,7.10859193225762,90,9
3,45,SimSet4,sim_45,2022-05-09,7.664129,Strike-Slip,0,generic,131,141.25,128.693946644686,21.7412462604347,90,19
3,46,SimSet4,sim_46,2022-05-09,8.019873,Strike-Slip,0,generic,510.6,516.2,389.405170869597,21.8770702455059,90,19
